"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"RERCBUS","201008","55.088","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201009","52.974","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201010","54.067","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201011","51.58","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201012","52.952","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201013","636.333","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201101","51.261","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201102","46.89","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201103","52.897","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201104","51.864","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201105","53.982","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201106","52.492","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201107","54.343","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201108","54.276","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201109","52.17","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201110","53.199","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201111","50.7","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201112","52.023","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201113","626.097","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201201","44.051","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201202","41.72","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201203","45.793","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201204","45.033","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201205","46.949","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201206","45.702","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201207","47.333","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201208","47.262","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201209","45.359","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201210","46.114","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201211","43.793","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201212","44.863","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201213","543.972","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201301","55.799","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201302","51.078","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201303","57.684","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201304","56.599","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201305","58.935","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201306","57.323","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201307","59.351","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201308","59.273","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201309","56.952","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201310","58.032","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201311","55.258","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201312","56.678","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201313","682.962","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201401","56.86","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201402","52.049","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201403","58.84","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201404","57.728","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201405","60.159","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201406","58.547","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201407","60.59","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201408","60.54","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201409","58.225","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201410","59.376","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201411","56.474","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201412","57.991","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201413","697.378","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201501","51.396","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201502","47.284","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201503","53.789","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201504","53.107","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201505","55.428","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201506","54.036","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201507","56.062","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201508","55.996","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201509","53.64","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201510","54.355","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201511","51.53","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201512","52.591","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201513","639.212","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201601","46.105","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201602","44.365","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201603","49.025","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201604","48.701","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201605","50.984","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201606","49.968","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201607","51.698","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201608","51.385","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201609","48.941","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201610","49.287","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201611","46.423","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201612","47.192","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201613","584.076","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201701","45.62","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201702","42.433","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201703","49.101","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201704","48.884","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201705","51.236","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201706","50.307","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201707","51.865","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201708","51.495","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201709","49.001","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201710","49.183","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201711","45.873","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201712","46.704","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201713","581.701","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201801","54.649","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201802","50.627","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201803","58.056","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201804","57.862","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201805","60.554","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201806","59.234","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201807","61.128","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201808","60.579","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201809","57.537","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201810","57.937","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201811","54.372","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201812","55.361","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201813","687.895","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201901","57.01","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201902","52.826","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201903","61.008","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201904","60.729","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201905","63.562","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201906","62.217","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201907","64.427","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201908","63.865","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201909","60.637","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201910","60.754","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201911","56.828","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201912","57.63","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","201913","721.493","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202001","40.946","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202002","39.988","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202003","44.959","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202004","45.415","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202005","48.197","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202006","47.149","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
"RERCBUS","202007","48.655","8","Total Renewable Energy Consumed by the Residential Sector","Trillion Btu"
